fips,farm_prop_income_share
13177,0.00801346401807916
13187,0.00328567305982364
13195,0.0658862150276092
13197,0.00552217663930626
13207,0.00719842755461809
13209,0.018430981520168
13217,-0.000239179902742817
13225,0.00672878465148409
13227,0.00922404310648422
13235,0.036575553960902
13237,0.000701354729183289
13245,2.15928733646869e-05
13255,0.000195824502623867
13257,0.0227183395225775
13265,0.117010124600257
13267,0.132626736079692
13277,0.00575095173356355
13279,0.0127593089509083
13287,0.0482169289687598
13289,-0.00172477773886865
13297,0.000540702894034563
13299,0.00602326440445675
16051,0.0011605855333841
16059,0.0338753441364707
16061,0.0313654774195658
16067,0.0137228437963816
16075,0.0242583162927532
16077,-0.0065411969127571
16083,0.0224812969022814
17005,0.0118703626536971
17011,-0.0391911438881691
17017,0.0548661213387412
17023,0.0399326474680105
17025,-0.00117260921165454
20131,0.00252709857159911
17029,0.010888987434008
17035,0.443131228651891
17041,0.0324856803697173
18011,-7.68052806007124e-05
17047,0.0588807816444171
17053,0.0475861049772864
17055,0.0132782778284923
17059,0.0393911263714755
17061,0.0785772784275587
17065,0.0427024982275247
17067,0.0806324784338334
17071,0.0919656376965863
17073,0.0213552987439646
17077,0.000427168664854458
17079,0.0817828514118419
17085,0.0058540294153486
17091,0.0058052557761715
17097,-7.66037468128978e-06
17101,0.0415389072834856
17103,0.00530127032771489
17107,0.0486227680881153
17109,0.0439690065074655
17113,0.0110649105895922
17115,0.00648593726977317
17123,0.0312434800751095
17129,0.0331462787041822
17131,0.0830248834091361
17133,0.00410204804699732
17141,0.008592922197799
17143,0.00232736154151847
17145,-0.000512230238592494
17153,0.0173313870578288
17155,0.028427967839557
17159,0.0496537590017559
17161,0.00216920667291512
17165,0.0103681409444467
17167,0.00720233447668178
17171,0.0880180292976086
17173,0.0540179005949351
17177,0.0141990428154761
17179,0.00667603852971747
17187,0.0890618552458449
17193,0.0405952124316636
17195,0.0170570160334043
17197,0.000180975582377822
18001,0.0503674541490949
18007,0.0399292240488179
18009,0.0123158247908398
18017,0.0133444823357992
18023,0.0131086457141279
18025,0.00134566586870322
18027,0.0684112589844829
18035,0.000517220116407307
18037,0.0287137072629863
18041,0.00268427586832695
18043,-7.34280111778412e-05
18047,0.00967632187311385
18049,0.0204626719373409
18053,0.0040490004030255
18055,0.0215186078432623
18063,0.000274376899497484
18069,0.0138452502438253
18075,0.191882643774767
18077,-0.00288563475760827
18079,0.00873194566818872
18089,0.000156614331661102
18091,0.00410711664121115
18095,0.000664349847387559
18097,1.5850885302505e-05
18105,-4.82430527356576e-05
18107,0.00709219172319758
18109,0.00176819972669151
18117,0.032061645768657
18119,0.00254020865029341
18123,0.0192588334144076
18125,0.0147499968686983
18129,0.0124478913838747
18131,0.0413405006992822
18135,0.0211277895902815
18137,0.00698814264410264
18141,0.000825538369835249
18143,-0.000637240009780893
18151,0.00221576523763403
18153,0.0112100193236915
18157,-0.000182221316705929
18159,0.0122454836995711
18163,0.00036809176757438
18165,-0.00195192981403171
18175,0.0544141722647452
18177,0.00628282093781157
19007,0.00212189564709662
19009,0.164309817777601
31091,0.0320289576877725
19017,0.024855780578766
19019,0.056255671784558
19027,0.0843269271952743
19035,0.0714842685849425
19037,0.0451120384121608
19045,0.0107813792596554
19055,0.0902907202681879
19061,0.0140071293072139
19067,0.0602318903118755
19075,0.0403110789196616
19077,0.0722380271085297
19085,0.0281091370558376
19095,0.0285661646877297
19101,0.00449359893392646
19109,0.095226063614754
19111,0.0034224897691244
19119,0.179561717592637
19121,0.0117651554161382
19129,0.0136215502823787
19131,0.0547060327663499
19141,0.100959219150281
19143,0.174769303340311
19151,0.144047959026025
19153,0.000217709224351493
19161,0.14763727146963
19169,0.00279321393475523
19171,0.0508273616990296
19179,0.000174071426924584
19181,0.00141374566694144
02050,0
02060,0
02070,0
02130,0
02164,0
02180,0
02220,0
02240,0
02280,
02282,0
02910,
12123,0.0151630653890843
12131,0.00285646704138169
36047,0
37055,0
51760,0
51770,0
54059,0
01003,-3.02066499730563e-05
01005,0.031339479333131
01015,0.00206936923433701
01017,0.00894356983643275
01025,0.00455566763655168
01027,0.0437785984252231
01037,0.00165009913902085
01039,0.0229868392955483
01047,0.00952225906099637
01049,0.0405903567273656
01057,0.00680262706898267
01059,0.0218605975033686
01071,0.0210790812656344
01079,0.00292105266480558
01081,0.00109495471145361
01089,-0.000522318456187315
01097,0.000884846294063859
01099,0.0149044024154985
01109,0.0178455591918001
01111,0.0605803341896183
01119,0.0563680298216427
01127,0.00512220046936966
01129,0.0273006429957463
02010,
02090,0.000191470634539566
02122,-0.00067858947322041
02158,0
02185,0
02188,0
02230,0
02261,
02290,0
02901,
02907,
02908,
02921,
02922,
02928,
02929,
04005,0.00259253451997293
04013,0.000360536937260198
04021,0.00539538549862843
04027,0.0234458067858018
05005,0.00356978567317025
05007,0.00566917954004979
05017,0.0907473980592287
05019,0.00135077419183446
05027,0.0157251534907157
05037,0.011860853412361
05045,-0.00217638050313511
05047,0.0577614107183339
05055,0.00915470550718194
05063,0.0428975232024039
05065,0.021817871298754
05077,0.0872756112068571
05085,0.0032674819417733
05087,0.132944485471769
05095,0.0522647963476366
05097,0.0121255135326955
05105,0.0559666345008316
05115,0.0207142523400875
05123,0.0262572569179524
05125,-0.000117233087225356
05133,0.159352978859705
05135,0.0947677103317608
05143,0.0116438806860914
06001,0.000201425865575051
06009,0.000867496607564544
06017,-0.000546033666806307
06025,0.0758086718335984
06027,0.00982173524509359
06035,0.0271099925407225
06043,0.0150653427576581
06051,0.0236992932887565
06053,0.0395019296651478
06061,0.000532884959735742
06069,0.0132700458041013
06073,0.00086219798720108
06075,0
06085,0.000325276861698222
06093,0.0426665415079902
06099,0.0225775311476034
06107,0.0485157774124345
06115,0.00784288745572412
08005,-8.75621081883047e-05
08007,-0.00528945314756442
08014,-5.46142375475079e-05
08015,-4.58120385952951e-05
08027,-0.00401449013525555
08037,-0.000433598946103277
08043,-0.000955588191051556
08053,-0.0135887242500904
08055,-0.00293745468748746
08063,0.0170001290128368
08065,0
08073,0.00761876575097981
08083,-0.00349128455750068
08091,-0.00188311647369627
08093,-0.00202888440424878
08103,-0.00441122468426508
08105,0.00704438203048146
08113,-0.00188280774599993
08115,-0.0342797159212059
08123,0.0125829925182011
08125,-0.0374794681479816
09003,
09005,
09015,
09150,0.000333668681811713
09160,-0.000578268572505425
12001,0.000223014918364955
12009,0.000157442642961151
12019,-0.000149713532201622
12029,0.000896511401286299
12037,0
12039,0.00161387098675153
12049,0.00397212846109808
12057,-0.000147783840531365
12063,0.0157273664686779
12071,6.64074283174255e-05
12073,5.24084364144567e-05
12081,0.000654281247494971
12083,0.000400903069989627
12091,0.000283186883139697
12097,0.00100827926620004
12105,3.71456445502867e-05
12113,0.000152299096128984
12115,2.19408848790088e-05
12125,0.00705031090058977
12127,0.00102453795846506
13009,-0.00051729300197218
13017,0.0133364624810383
13019,0.0305438456338721
13027,0.0443091176875001
13029,0.00110571110302228
13037,0.0753143332076967
13047,0.00373376510292538
13049,0.00219094409772939
13057,0.000209494542168597
13059,-4.16462070758058e-05
13067,-2.10612680424663e-06
13075,0.00471241306737991
13077,3.39974360105116e-05
13085,0.0124734248573383
13087,0.0258231509757521
13095,0.000698303358113926
13105,0.0313959365850402
13113,-2.06822869803231e-06
13115,0.00300212841114801
28085,0.01836282961203
13123,0.0581072355391955
13131,0.0238455822350276
13133,0.0160985267621477
13145,-0.000262787239869382
13151,7.86871460729976e-05
13159,0.00206443498055193
13161,0.0156570772069118
13169,-0.000302062933102322
13171,0.0215821479806698
13179,-0.000202574650198702
13181,0.00407093130957005
13193,0.135276635854256
13199,0.000439132372857455
13211,0.0110198514066508
13219,0.00187570455097433
13221,0.0775824356267485
13229,0.00337427701806263
13239,-0.00238892035215981
13241,-0.00126918386509832
13253,0.0403468388942276
13259,0.0216636798765964
13269,0.0175539399624765
13275,0.0027941998617757
13285,5.04363020327511e-06
13295,0.0179437049157773
13303,-0.00269191487365591
13305,0.0067223332517504
13309,0.035716411369084
13311,0.0228876527798304
13317,0.153414004792083
15003,0.000716458266007699
15007,-0.000468360843904383
16001,0.000819939448273657
16005,-0.000457837521687444
16007,0.0280368336912365
16013,-0.000655897597914257
16015,0.00799373223130239
16023,0.0670357412889419
16029,0.0373416371191417
16031,0.128623497017515
16033,0.0380323334446087
16039,0.0344816585839321
16045,-0.0151450924022761
16053,0.107275534910723
16055,-0.000399592682494765
16057,-0.00197030442537234
16063,0.20531958203284
16065,0.000637414782405887
16069,-0.000366233719583665
16071,0.0312859525714672
16073,0.112377207877149
16079,-0.000802528265739435
16081,-0.00276459819927523
16085,0.00756409390930927
16087,0.0118193149894886
17001,0.0174734634667702
17003,0.021434093467228
17007,-0.000400539078477386
17009,0.0139020316399825
17013,0.0469249271564621
17015,0.0497529326547249
17019,0.00809526866432984
17021,0.0419101949880603
17027,0.0224265203494123
17031,5.25547275325246e-06
17033,0.0144480499231089
17037,0.0132620074872045
17039,0.0400796961900018
17043,-1.50720117098371e-05
17045,0.0334854135272573
17049,0.0214204635314797
17051,0.0332020469899978
17057,0.0226586244473614
17063,0.0058996268895628
17069,0.0238800556193701
17075,0.0692284688995215
17081,0.00197769089272558
17083,-0.00104734798617467
17087,0.000434480361487661
17089,-0.000528024653923167
17093,3.65583159422839e-05
17095,0.0221775490955863
17099,0.010681460255705
17105,0.0622012119504751
17111,-0.000858625965126374
17117,0.0144027146443935
17119,0.000567174240402907
17121,0.0138574991494788
17125,0.0584461166762432
17127,-0.00228474508630151
17135,0.0287203084400903
17137,0.0200286261608011
17139,0.0255149104189252
17147,0.0323198782294453
17149,0.0791347495405472
17151,-0.00485851508924814
17157,0.00988434496790129
17163,0.00132453869064037
17169,0.0846853914122006
17175,0.074745020771362
17181,0.00360187442911557
17183,0.0157635415515655
17185,0.00440859341006135
17189,0.00486033239829574
17191,0.0606896600781517
17199,0.00139481983172767
17201,0.000527718266254265
17203,0.0220306939417947
18003,0.00127846584099081
18005,0.0030914862949762
18013,-0.000674510618971742
18015,0.0280682881606451
18019,0.00135855305979754
18021,0.00598002683424781
18029,-0.000515167441662568
18031,0.00862112236909095
18033,0.00624741769999618
18039,0.0137294179354357
18045,0.0118583056186676
18051,0.00724012171712003
18057,0.000619596571262584
18059,0.00114568503941937
18061,0.00901308150656903
18065,0.00584035661065349
18067,0.00176011102273162
18071,0.0144366429773196
18073,0.0344749878369222
18081,-0.000667208316255654
18083,0.0236038633062166
18085,0.0223741361887998
18087,0.074789891473111
18093,0.00353514969869695
18099,0.0171709481060797
18101,0.0486514837134387
18103,0.0220948563009579
18111,0.0498998768017903
18113,0.0191763184321254
18115,-4.91737277066295e-05
18121,0.0053267913058876
29227,0.0585023824254068
18127,0.000732328902755782
18133,0.00118979973344757
18139,0.0242010290888045
18145,0.003990363720183
18147,0.0195301548698722
18149,0.0140949437496218
18155,0.00132046069406437
18161,0.0115869599280866
18169,0.0098425736097399
18171,0.053290244445508
18179,0.0169950003613818
18181,0.0211758483767938
19001,0.0389711640655591
19003,0.0976477083523525
19013,0.0043403954034449
19015,0.00893339116869378
19023,0.0545703205111957
19025,0.107219890976117
19033,0.00473148256156466
19041,0.0656090688270454
19043,0.0735251297303481
19051,0.00993420301981516
19053,0.00607586048737121
19063,0.0610557676553782
19065,0.063515006142439
19073,0.0522143329923581
19081,0.103049558258351
19083,0.0737094733641384
19091,0.0734271774884595
19093,0.0677638399226622
19103,0.00260506101812615
19105,0.0306915524940132
19113,0.0016582698123743
19115,0.0635614192339158
19127,0.0108595822885622
19133,0.101610989905985
19139,0.00996816544526675
19149,0.0715781296835895
19157,0.0504211845855671
19159,0.10911330573877
19167,0.116369797775185
19177,0.0103398721186159
20047,0.233432581880051
20051,0.00107929381321124
20055,0.0228856548856549
20057,0.00945178902207261
20061,0.00239073877985669
20063,0.0545612239851795
20069,0.219155080655143
20071,0.584925225097575
20075,0.476874499864002
20077,0.00578140339808545
20083,0.259565352858701
20089,0.132903346010105
20095,0.00633944510745742
20097,0.0451792371202381
20101,0.30494698031568
20103,-0.00151384032301517
20111,0.00918595264874661
20117,-0.0425924868522869
20119,0.198972313219909
20123,0.0236526519250501
20125,0.00838302118920696
20137,0.117391814237129
20139,0.00914677867779376
20143,0.0046107376866643
20145,0.0829130973202773
20153,0.0810308545817277
20155,0.00256779489199329
20167,0.0104134801033073
20173,-3.77185176646132e-05
20179,0.101700954559946
20189,0.156575120750585
20197,0.0108127277121605
20199,0.212388772797284
20207,0.00917749257558512
20209,-0.000105172808974379
21007,0.0488546819746991
21009,-0.000555230886647262
21017,0.0973841330166271
21019,-0.000950194727801872
21029,-0.00101846571148212
21031,0.0303329946793444
21037,-6.539254613178e-06
21045,-0.00196796950280284
21047,0.00238053285811295
21055,0.013361951907455
21057,0.00604602433658932
21065,-0.00366502237081234
21075,0.0342341076009418
21083,0.0508523944057967
21085,0.00660983733349605
21093,-0.00141363005819461
21095,-0.000353443926487326
21103,-0.00271392099327525
21111,-1.58866355363497e-05
21113,0.0283773989049145
21121,-0.00178997321959121
21123,-0.00609010783283763
21141,-0.0023661751306784
21149,0.115616007278692
21151,0.000420468743430176
21155,0.000168793464317062
21157,0.00445408265622023
21161,0.00323971583064
21163,-0.00289651374901155
21169,-0.012212885941247
21175,-0.00250309210901132
21181,0.00131733614365044
21183,0.031659499311856
21187,-0.0120168774323001
21189,-0.00137056624242072
21195,-4.94719492268317e-05
21201,0.00443798525223362
21207,0.00547421155310366
21213,0.00538894631644409
21215,-0.00134586970068704
21219,0.0412028486143036
21221,-0.00714229500591625
21225,0.0204809220818985
21227,0.00091776637084404
21233,0.0825850088371015
21239,0.0403669084385399
22003,0.00248625761832138
22009,0.00736203493745349
22015,-0.000965731741698744
22021,0.00156135194709772
22023,0.00694227912180628
22027,0.0408471233816342
22029,0.000376329624339687
22033,-0.000165986471447614
22035,-0.000165820455927292
22039,0.0108726808788071
22041,0.0256197613491688
22045,0.000987507439401096
22047,0.00131837705922373
22051,-1.35391242210372e-05
22053,0.0126205101913703
22061,0.0175511257477812
22067,0.0204989658394859
22075,0.00138180885963442
22077,0.0171216547488847
22097,0.00319523788284449
22103,-0.000476634567385387
22109,0.000902885126037094
22111,0.0493584295045158
22115,0.00197718286452311
22117,-0.00326835274446771
22125,-0.00425761062426877
22127,0.00374636693668764
23005,-0.000130128268080777
23007,0.00110906183925048
23011,0.000340612369382091
23013,0.00151167504514551
23019,-0.00039691271086199
23021,0.00315313024462188
23023,0.000188681702898888
23025,0.0043067170198831
23027,0.000261862733458073
23029,-0.00430755572249302
23031,0.000195487142219451
24001,0.000421888550730826
24003,7.49608951786141e-05
24009,-0.000556666093011557
24015,0.00143802092926476
24021,0.00107061581806617
24023,0.0135739437806596
24027,-2.8889618227974e-05
24029,0.00678689405554063
24033,0
24039,0.0528790558384083
08019,0
08111,0
11001,0
06063,0.00148227281832143
26153,0.00176729733558445
27031,0
13247,-1.04197634979722e-05
48425,0.015823647395629
51013,0
01007,0.00124551539491299
01009,0.0289090256643447
01019,0.0318733229916156
01021,-0.00150796776971391
01029,0.0491819211837745
01031,0.0147219635696429
01041,0.0968909097191827
01043,0.0236815982569454
01051,-7.02761416854119e-05
01053,-0.00373336570158793
01061,0.0320669912108313
01067,0.0479718259160712
01069,0.00124620936729288
01077,0.000863366641516181
01085,0.0704306341604992
01087,-0.00700960146954494
01095,0.0106474429028485
01103,0.00129614326885513
01113,0.0019976019499811
01121,0.00142204456437901
01123,0.00439463638596659
01131,0.0509935806396637
02013,0
02016,0.00534237223554067
02063,0
02066,0
02100,0
02150,0
02201,
02232,
02275,0
02905,
02920,
32009,-0.0184239876458476
02916,
02923,
02926,
04007,0.00149671264121359
04009,-0.00398984505379623
04015,0.00171177027454029
04023,0.000503922927052288
04025,4.0492836289093e-05
05001,0.0383167483021363
05003,0.0484242248623587
05011,0.0351789031737933
05013,0.00406897173437359
05023,0.010961466350017
05025,0.124770852702803
05033,0.00464998252086406
05035,0.0184656024926057
05043,0.0456276149389576
05049,-0.0121822674569301
05057,0.0782541229519977
05059,0.00522099067971018
05067,0.0804296172503022
05073,0.151382166678706
12005,0.000166064800260326
05075,0.0353257494495568
05083,0.0852078751701749
05093,0.0349792348804361
05101,0.00579507078896624
05103,0.00315932430776824
05111,0.0429919717368904
05113,0.0891510547261124
05121,0.0430450968266094
05131,0.00729287279228207
05139,0.00214051299403554
05141,-0.0107787986070387
05149,0.115109766370051
06005,0.0010678335739282
06007,0.0103790246636464
06015,0.00983656185508017
06023,0.00892554435189244
06031,0.0511951025207479
06033,0.00183827242226686
06039,0.0589692221876472
06041,0.000803504568730615
06049,0.135443319325342
06057,0.000344782146642143
06059,0.000112605686152104
06065,0.00202660985723071
06067,0.00113148307851454
06079,0.00666065224046068
06087,0.0028026126062143
06095,0.00299150540132649
06097,0.001170377570442
06101,0.0185444563113745
06109,-0.00312015816753132
06111,0.00589099837047189
08001,-0.000260706283021421
08013,-0.000250159112057935
08017,0.125599367570243
08023,-0.03906015225884
08025,0.0878682762735982
08033,-0.00800414106459869
08035,-0.000122164782677375
08045,-0.0017998123316051
08047,0
08057,0.0385638834012015
08067,-0.00342170995149664
08075,-0.00362348808977762
08077,-0.000921199372193625
08085,0.000624321347505908
08095,-0.0116762977312276
08101,-0.000324922319327985
08117,-0.000514098822940462
08119,-0.0012080698152769
09007,
09011,
09013,
09140,-3.43892104568634e-05
09190,-1.23110353294277e-05
10005,0.0226210455049599
12017,-0.000570017584417359
12007,0.000739057732314217
12015,0.000973498049821507
12023,0.000830434174729314
12027,0.00556307379137943
12035,-6.9494325744458e-05
12045,0
12047,0.0162969954380997
12053,0.00010406368697643
12055,0.0011583633323251
12065,0.00411808712666168
12067,0.0710556351538406
12075,0.0364603554257739
12077,0.030723922879387
12085,0.00030196506257449
12087,0
12089,1.15930544059748e-05
12099,0.000264900288700056
12107,0.00162529624731336
12109,0.000192398587772553
12117,-6.45946487393755e-06
12129,0.000585958559410392
13001,0.0825277394161627
13003,0.0874303712646969
13011,0.0802139745642881
13013,-0.00126378635110741
13021,6.74186873093765e-05
13031,0.00140972894805662
13039,-4.8566844456008e-05
13043,0.0218422481945646
13051,0.000235908996993581
13053,-0.00319852557834133
13061,-0.00787004165989444
13069,0.0268655884561196
13071,0.0456693752472092
13083,0.0164945722366094
13089,-3.09195315916495e-06
13097,6.14096757029714e-05
13099,-0.00571671723525494
13107,0.00364507517046694
13109,0.018310709021107
13117,0.000668744945650688
13125,-0.011634261275888
13127,-9.72424668277576e-05
13135,2.90371537162932e-05
13141,0.00939700580975485
13143,0.0121621119143699
13153,0.000252595807104908
13155,0.0508329986818133
13163,0.0265738806911875
13165,0.0336880032478517
13173,0.0033082372523022
13183,0.00639123593655608
13185,0.00225951174077194
13189,0.00524652039645197
13191,-0.000422319923099954
13201,0.0299561766418436
13205,0.0768823596874635
13213,0.0364201617236729
13215,-0.000104239095211793
13223,0.000154252231669229
13231,0.0025436090948001
13233,0.0127258285308682
13243,0.00414596623948512
13249,0.0401917896245767
13251,-0.0069102099458342
13261,0.0282611315681324
13263,0.00702122954444936
13271,0.0313733182856895
13273,0.016422893445926
13281,-0.00291052279502457
13283,0.00967359162224775
13291,0.00512336340975821
13293,0.0178072204556786
13301,-0.00206405631169014
13307,0.00551646166741389
13313,0.00515045241417764
13315,0.140182491176724
13319,0.00323134946726731
13321,0.0224824918324591
15001,0.00371716221669145
15901,-0.00072254505230354
16003,0.023629084438693
16009,-0.00731208605591857
16011,0.00235291303212085
16017,-0.00202792654627793
16019,0.00247494863598036
16021,-0.00140514273558571
16025,0.0904056554073094
16027,0.00231003783171459
16035,0.0116424154997194
16037,0.0628517254455821
16041,0.0242399684421533
16043,0.00610077522775692
16047,0.24190486304488
20027,0.0408933814991021
16049,0.0159401045475537
18167,0.000653320062083696
18173,0.000606308038573204
18183,0.0145651382866698
19005,0.0711212150689883
19011,0.0357269326829497
19021,0.115410896654796
19029,0.0337721950221039
19031,0.0265278497645438
19039,0.0335899202599695
19047,0.102790805786246
19049,0.00379876003046097
19057,0.00413444891146953
19059,0.0379208167379508
19069,0.0893803411326358
19071,0.0418692492036411
19079,0.117102005530003
19087,0.0317416112006769
19089,0.099231941510499
19097,0.0409185414889865
19099,0.0148805550547892
19107,0.0608334694416547
19117,-0.000906330912905003
19123,0.0267985847202202
19125,0.00160478565777123
19135,0.0116385610018817
19137,0.0171680047314411
19145,0.036041414202798
19147,0.143935325847835
19155,0.00941796759479989
19163,0.0012275010007509
19165,0.0826331977528542
19173,0.0913783862284145
19175,0.0158182832926281
19183,0.0583219083748822
19189,0.0716316210620097
19195,0.0622212068827456
20001,0.0156578534624929
20007,-0.0147964267161726
20013,0.00240174922005051
20149,0.00456504795686268
20151,0.0637849418411554
20159,0.073452390399446
20161,2.44360637796074e-05
20169,0.000720990239706817
20171,0.13768172428577
20181,0.0907453051287797
20183,0.089929850638051
20191,0.0249660096801644
20193,0.0882615382455972
20205,0.0160165238345442
21005,-0.00569372575918978
21013,-0.00133862585454801
21015,6.20345048020002e-05
21023,-0.00502701152172874
21025,-0.00110733252665214
21033,-0.00627646276728017
21035,0.00790501075681843
21043,-0.00338551008733929
21053,0.0372892642700969
21061,0.0128521741379087
21063,-0.000450052794654758
21071,0.000152774825607235
21073,-1.80821955197096e-05
21081,-0.00755790310177276
21091,0.00496546875343298
21099,0.00300405654921878
21101,0.0105070420804059
21109,-0.00396014680452088
21117,-0.000108475723579555
21119,-0.000736779258393567
21127,-0.00142021222150193
21129,-0.00417288057818057
21137,0.00559478652401152
21139,0.00234385831138223
21147,-0.00522435374320473
21153,-0.00539956803455724
21159,-0.000676634609982437
21165,-0.00443144648698062
21167,0.00195851508946853
21171,0.0538960930527699
21173,-0.000992412750982633
21177,0.0198740757114437
21179,-0.00210597776112706
21185,0.000215447592373155
21191,-0.0109930156501421
21197,-0.00200406533860838
21199,0.000497694849117528
21203,-0.0039767635496481
21205,-0.00316050456469221
21209,-0.0015573789224623
21211,-0.00274656740975233
21217,-0.0030448002874265
21223,-0.00768258991799409
21229,0.00615596830590575
21231,0.0118471566949845
21235,-0.000377043017690724
21237,-0.00334764054825743
22001,0.00332563421527916
22005,-0.000128682331339718
22007,0.000850845617357251
22011,-0.00464043594554204
30099,0.0160755314325819
22013,0.00569016755947211
22017,-0.00115698358433409
22019,-0.00163211766340711
22025,-0.0354365062401143
22031,-0.00786377422154608
22037,-0.00899469162574513
22043,-0.00696143549146615
22049,0.0200304718577144
22055,6.9869736786275e-05
22063,0.00027645048320249
22065,0.00244212546479549
22069,0.00820315608143961
22071,0
22079,0.00637638520365184
22085,0.061492828323948
22091,-0.00450367897224667
22093,0.000995706524319522
22095,-0.00188038385301168
24005,9.35645995061447e-05
24011,0.0377748798149826
24013,0.000588550184145249
24017,-0.000506681717189808
24019,0.0121880127168811
24025,6.59558880786894e-05
24031,4.66300507269407e-05
24035,0.00600721970585457
24041,0.00235577116764554
25015,0.000450638540119628
25021,5.15489965880655e-06
25025,0
25027,2.91150400722369e-05
26001,0.0016322816191367
26003,-0.000277496052434475
26007,0.00444515681614126
26009,0.00141059385032728
26017,-0.00147071700518726
26019,-1.44338369893393e-05
26025,-0.000560762052698827
26027,-0.00422063115651222
26051,-0.000833733557141657
26057,0.0151413104287506
26063,0.0506622417556134
26069,0.00112184979895787
26071,-0.000170785742103953
26073,0.00153904389090976
26081,0.000152768423227893
26087,0.00139865794637692
26093,0.00023382542886683
26099,0.000118769949683515
26101,-0.00121534233654099
26103,-0.000483165525756723
26111,-0.000136450234738706
26117,0.00198964534372518
26119,0.00632355960231285
26121,-9.23176443526494e-06
26131,0.00159715235372442
26133,0.00779289590568717
26141,0.00377254324622746
